0.000278400,9.726999998,1.000000000,0.000000000
0.000421582,9.690000057,1.000000000,0.000000000
0.000475189,9.730000019,1.000000000,0.000000000
0.000541173,10.053999901,1.000000000,0.000000000
0.000638047,9.752000093,1.000000000,0.000000000
0.000716811,9.775999784,1.000000000,0.000000000
0.000742839,9.705000401,1.000000000,0.000000000
0.001083666,9.743999958,1.000000000,0.000000000
0.001102989,9.764999866,1.000000000,0.000000000
0.001128670,9.855999947,1.000000000,0.000000000
0.001174339,9.957000017,1.000000000,0.000000000
0.001204166,9.762999773,1.000000000,0.000000000
0.001282592,9.713000059,1.000000000,0.000000000
0.001533889,9.727999926,1.000000000,0.000000000
0.001799321,9.715000153,1.000000000,0.000000000
0.001932898,9.842999697,1.000000000,0.000000000
0.002046326,9.999000072,1.000000000,0.000000000
0.002116057,9.779000044,1.000000000,0.000000000
0.002339939,9.782999754,1.000000000,0.000000000
0.002548012,9.692000389,1.000000000,0.000000000
0.002576003,9.693999767,1.000000000,0.000000000
0.002603438,9.772000074,1.000000000,0.000000000
0.002604874,9.771000147,1.000000000,0.000000000
0.002630825,10.052000046,1.000000000,0.000000000
0.002646679,9.820999861,1.000000000,0.000000000
0.002721525,9.702000141,1.000000000,0.000000000
0.002814071,9.736000061,1.000000000,0.000000000
0.002922021,9.711999893,1.000000000,0.000000000
0.003099764,9.713999748,1.000000000,0.000000000
0.003321264,9.736000061,1.000000000,0.000000000
0.003697696,10.023000002,1.000000000,0.000000000
0.003818924,9.778000355,1.000000000,0.000000000
0.003942084,9.733999729,1.000000000,0.000000000
0.003943176,9.683000088,1.000000000,0.000000000
0.004127622,9.717000008,1.000000000,0.000000000
0.004166113,9.684999943,1.000000000,0.000000000
0.004177995,9.797000170,1.000000000,0.000000000
0.004212238,9.967999935,1.000000000,0.000000000
0.004803123,9.693000078,1.000000000,0.000000000
0.004891332,9.679999828,1.000000000,0.000000000
0.004942124,9.688999891,1.000000000,0.000000000
0.005079335,9.720000029,1.000000000,0.000000000
0.005238184,9.667000055,1.000000000,0.000000000
0.005268216,9.907999992,1.000000000,0.000000000
0.005367946,9.853999853,1.000000000,0.000000000
0.005416995,9.695000172,1.000000000,0.000000000
0.005736577,9.839999914,1.000000000,0.000000000
0.005974394,9.764000177,1.000000000,0.000000000
0.006038660,9.769000053,1.000000000,0.000000000
0.006078058,9.803999901,1.000000000,0.000000000
0.006241613,10.069999933,1.000000000,0.000000000
0.006270433,9.756000042,1.000000000,0.000000000
0.006288698,9.772000074,1.000000000,0.000000000
0.006509895,9.776000023,1.000000000,0.000000000
0.006546695,9.807999849,1.000000000,0.000000000
0.006673227,9.736999989,1.000000000,0.000000000
0.006893679,9.786000252,1.000000000,0.000000000
0.006978277,10.140999794,1.000000000,0.000000000
0.007057211,9.769999981,1.000000000,0.000000000
0.007100168,9.801000118,1.000000000,0.000000000
0.007226846,9.806999922,1.000000000,0.000000000
0.007265300,9.646000147,1.000000000,0.000000000
0.007279461,9.756999731,1.000000000,0.000000000
0.007341572,9.715000153,1.000000000,0.000000000
0.007661696,10.070000172,1.000000000,0.000000000
0.007716406,9.720999956,1.000000000,0.000000000
0.007736107,9.715999842,1.000000000,0.000000000
0.007833962,9.802000046,1.000000000,0.000000000
0.007843145,9.735999823,1.000000000,0.000000000
0.007953930,9.762000322,1.000000000,0.000000000
0.008024495,9.977999687,1.000000000,0.000000000
0.008147442,9.864000082,1.000000000,0.000000000
0.008311752,9.758000135,1.000000000,0.000000000
0.008502429,9.732000113,1.000000000,0.000000000
0.008541626,9.728999853,1.000000000,0.000000000
0.008578167,9.748999834,1.000000000,0.000000000
0.008578568,9.784000158,1.000000000,0.000000000
0.008587238,10.058000088,1.000000000,0.000000000
0.008616639,9.759000063,1.000000000,0.000000000
0.008687441,9.726999760,1.000000000,0.000000000
0.008719897,9.751000166,1.000000000,0.000000000
0.008722797,9.741000175,1.000000000,0.000000000
0.008850798,9.790999889,1.000000000,0.000000000
0.008902953,9.761000156,1.000000000,0.000000000
0.008909260,9.992999792,1.000000000,0.000000000
0.009001912,9.718000174,1.000000000,0.000000000
0.009163480,9.667999744,1.000000000,0.000000000
0.009191950,9.726999998,1.000000000,0.000000000
0.009231026,9.711000204,1.000000000,0.000000000
0.009452663,9.723000050,1.000000000,0.000000000
0.009454207,9.776000023,1.000000000,0.000000000
0.009514794,10.050999880,1.000000000,0.000000000
0.009540429,9.761000156,1.000000000,0.000000000
0.009714051,9.791999817,1.000000000,0.000000000
0.009740866,9.763000250,1.000000000,0.000000000
0.010212541,9.815999985,1.000000000,0.000000000
0.010324330,9.771999836,1.000000000,0.000000000
0.010437134,9.846000195,1.000000000,0.000000000
0.010441192,9.989999771,1.000000000,0.000000000
0.010459210,9.744000196,1.000000000,0.000000000
0.010475981,9.769000053,1.000000000,0.000000000
0.010853562,9.769000053,1.000000000,0.000000000
0.010946984,9.707999945,1.000000000,0.000000000
0.011045468,9.773999929,1.000000000,0.000000000
0.011097193,10.005000114,1.000000000,0.000000000
0.011418490,9.868999958,1.000000000,0.000000000
0.011582296,9.780999899,1.000000000,0.000000000
0.011943281,9.843000174,1.000000000,0.000000000
0.011971480,9.731999874,1.000000000,0.000000000
0.012037807,9.780999899,1.000000000,0.000000000
0.012043312,9.718000174,1.000000000,0.000000000
0.012238755,10.006999969,1.000000000,0.000000000
0.012385140,9.667000055,1.000000000,0.000000000
0.012609381,9.731999636,1.000000000,0.000000000
0.012654608,9.773000240,1.000000000,0.000000000
0.012741557,9.664000034,1.000000000,0.000000000
0.012888461,9.747999907,1.000000000,0.000000000
0.012968650,9.738000154,1.000000000,0.000000000
0.013201474,10.115999699,1.000000000,0.000000000
0.013210392,9.783000231,1.000000000,0.000000000
0.013242792,9.690000057,1.000000000,0.000000000
0.013247043,9.761999846,1.000000000,0.000000000
0.013472637,9.715000153,1.000000000,0.000000000
0.013576031,9.750999928,1.000000000,0.000000000
0.013750148,9.807000160,1.000000000,0.000000000
0.013764936,9.988999844,1.000000000,0.000000000
0.013772787,9.812999964,1.000000000,0.000000000
0.014074822,9.792000055,1.000000000,0.000000000
0.014248483,9.761000156,1.000000000,0.000000000
0.014284406,9.753999949,1.000000000,0.000000000
0.014329258,9.715999842,1.000000000,0.000000000
0.014446106,9.943000078,1.000000000,0.000000000
0.014651959,9.842000008,1.000000000,0.000000000
0.014827280,9.678999901,1.000000000,0.000000000
0.014962215,9.731000185,1.000000000,0.000000000
0.015051740,9.715000153,1.000000000,0.000000000
0.015287631,9.928999901,1.000000000,0.000000000
0.015482636,9.766999960,1.000000000,0.000000000
0.015514609,10.039999962,1.000000000,0.000000000
0.015537538,9.789000034,1.000000000,0.000000000
0.015553717,9.742000103,1.000000000,0.000000000
0.015690032,9.800999880,1.000000000,0.000000000
0.015852878,9.800999880,1.000000000,0.000000000
0.015928896,9.729000330,1.000000000,0.000000000
0.015979364,9.779999733,1.000000000,0.000000000
0.016000163,10.108000040,1.000000000,0.000000000
0.016087605,9.762999773,1.000000000,0.000000000
0.016194996,9.805999994,1.000000000,0.000000000
0.016195368,9.730999947,1.000000000,0.000000000
0.016214050,9.836999893,1.000000000,0.000000000
0.016227623,9.809000015,1.000000000,0.000000000
